2015 7 7 -34.4603 -179.3237 10.0 6.3
2015 7 7 44.0477 148.0213 10.0 6.5
2015 7 3 10.2562 125.9777 66.3800354 6.0
2015 7 3 37.3822 78.1346 10.0 6.1
2015 6 23 27.6764 139.6580 451.3319092 6.0
2015 6 17 -35.3823 -17.6740 10.0 6.3
2015 5 30 30.8407 142.9956 10.0 6.3
2015 5 30 27.7672 140.6368 687.9667969 7.3
2015 5 29 56.5616 -156.5110 10.0 6.5
2015 5 24 -16.7659 -14.2686 10.0 6.1
2015 5 20 -10.8217 164.0373 10.0 6.4
2015 5 20 -18.7974 -175.7326 10.0 6.0
2015 5 19 -53.9853 -132.4327 10.0 6.1
2015 5 12 38.9176 142.1670 10.0 6.7
2015 5 12 27.5307 86.2289 10.0 6.0
2015 5 12 27.7581 86.2203 15.0 7.0
2015 5 7 -7.1389 154.6774 16.0 6.5
2015 5 5 -5.2359 152.0165 42.0 7.1
2015 5 1 -4.8552 151.1923 224.2127686 6.3
2015 4 26 27.7356 86.1273 10.0 6.4
2015 4 25 28.1941 84.8485 10.0 6.4
2015 4 25 28.2309 84.7884 35.0 7.6
2015 4 20 24.3790 122.5942 10.0 6.1
2015 4 20 25.5062 121.6836 10.0 6.2
2015 4 7 -15.3115 -173.5361 10.0 6.1
2015 3 29 -4.6195 152.1973 10.0 7.1
2015 3 23 -18.3815 -69.0434 116.4534302 6.3
2015 3 18 -35.9794 -73.2555 10.0 6.0
2015 3 17 1.8507 126.4066 10.0 6.1
2015 2 27 -7.1853 122.6503 565.7503052 6.4
2015 2 19 -16.3031 168.2369 10.0 6.0
2015 2 16 40.0063 142.4888 10.0 6.6
2015 2 13 52.6850 -32.0365 10.0 6.7
2015 2 11 -23.0063 -66.5270 204.5830078 6.4
2015 2 2 -32.6641 -67.1268 154.4511261 6.1
2015 1 23 -16.7028 168.8368 10.0 6.5
2014 12 30 -19.8861 -178.2460 10.0 6.1
2014 12 21 2.2440 126.6680 10.0 6.1
2014 12 7 -5.3298 154.5048 10.0 6.2
2014 12 6 23.2778 100.4440 10.0 6.2
2014 12 2 6.4422 123.1814 630.0 6.1
2014 11 26 2.0818 126.5380 10.0 6.6
2014 11 22 36.5190 137.9605 10.0 6.0
2014 11 21 2.3785 127.1551 10.0 6.4
2014 11 16 -37.7588 179.2856 10.0 6.5
2014 11 15 -0.1419 124.0565 79.75616455 6.3
2014 11 15 2.0835 126.4749 10.0 7.0
2014 11 14 45.1632 151.2033 10.0 6.1
2014 11 7 -5.9100 148.2837 53.0 6.4
2014 11 1 -19.6939 -177.7999 377.7908325 6.6
2014 11 1 -31.7389 -111.0830 10.0 6.1
2014 10 14 13.3386 -88.3521 10.0 7.2
2014 10 9 -32.0173 -110.1865 10.0 7.0
2014 9 24 -23.6554 -66.5601 213.4405365 6.0
2014 9 17 13.7813 144.6476 129.0 6.7
2014 9 10 -0.0950 124.6686 88.6424408 6.1
2014 8 24 -14.5889 -73.4496 74.37068939 6.7
2014 8 24 38.1005 -122.3402 8.941502571 6.0
2014 8 23 -32.6518 -71.3121 16.40673065 6.4
2014 8 3 1.0858 146.3095 10.0 6.4
2014 7 21 -19.6781 -178.4288 640.3190918 6.2
2014 7 7 14.8324 -92.1235 9.827688217 6.5
2014 6 29 -55.3191 -28.4183 10.0 6.6
2014 6 29 24.3571 142.4960 10.0 6.1
2014 6 23 51.7529 178.4527 10.0 6.1
2014 6 23 51.6113 178.6282 10.0 7.0
2014 6 16 67.4146 -162.0875 10.0 6.0
2014 6 7 67.6507 -162.1826 10.0 6.0
2014 6 4 59.1638 -136.9815 10.0 6.1
2014 5 24 40.2145 25.7121 10.0 6.5
2014 5 23 24.9222 97.9629 10.0 6.4
2014 5 17 -53.9638 -146.8928 10.0 6.0
2014 5 10 59.6110 -152.3307 10.0 6.3
2014 5 8 16.4043 -99.4834 10.0 6.3
2014 5 4 -25.6258 178.1923 540.5662842 6.0
2014 5 4 -24.3908 179.0403 413.3755493 6.1
2014 5 1 -21.1768 170.6455 10.0 6.5
2014 4 26 -20.8102 -174.8366 10.0 6.0
2014 4 24 49.4341 -127.7661 10.0 6.3
2014 4 18 17.1825 -101.0396 27.26882935 6.9
2014 4 15 -53.3681 8.8438 10.0 6.1
2014 4 13 -11.0681 161.8250 10.0 6.6
2014 4 12 -10.7235 162.1325 10.0 7.3
2014 4 11 11.7709 -85.6117 263.67453 6.0
2014 4 11 -20.7496 -70.3752 48.24552155 6.2
2014 4 4 -20.6387 -70.4126 20.85318184 6.1
2014 4 3 -20.7949 -70.7093 18.61675072 6.4
2014 4 3 -20.4850 -70.1624 37.26718521 7.6
2014 4 3 -20.2768 -70.0718 60.71543121 6.4
2014 4 1 -19.4638 -70.5152 34.54154968 8.2
2014 3 23 -19.5877 -70.6015 16.79647636 6.2
2014 3 22 -19.6359 -70.7615 23.1599617 6.1
2014 3 21 6.7817 97.6431 10.0 6.2
2014 3 17 -19.9723 -70.6790 6.8170228 6.2
2014 3 16 -19.8758 -70.4769 33.18906021 6.6
2014 3 15 -5.7443 -80.5881 10.0 6.1
2014 3 15 -14.0931 -76.4229 10.0 6.0
2014 3 11 -60.7771 -19.8755 10.0 6.2
2014 3 10 -29.0827 -150.2302 10.0 6.5
2014 3 10 40.8909 -124.9690 10.0 6.5
2014 3 2 28.4636 127.0132 168.176651 6.0
2014 2 18 14.3137 -59.0788 10.0 6.6
2014 2 12 -22.2857 -68.9234 10.0 6.1
2014 2 12 35.8832 82.4579 10.0 6.9
2014 2 2 -33.1261 -178.1318 45.28980637 6.1
2014 2 1 -56.5942 -27.1556 10.0 6.4
2014 1 1 -13.2440 167.8091 10.0 6.0
2013 12 29 1.1647 127.6045 10.0 6.1
2013 12 17 18.8377 146.3427 10.0 6.5
2013 12 1 -7.0020 128.3502 10.0 6.1
2013 11 17 -60.3122 -46.4551 10.0 7.2
2013 10 25 37.0423 144.8642 10.0 6.6
2013 10 1 66.6016 -110.5568 10.0 7.9
2013 10 1 53.1102 152.8640 575.9116211 6.4
2013 9 28 27.1475 65.5169 12.0 6.2
2013 9 25 -15.8455 -74.6117 10.0 6.5
2013 9 24 26.8912 65.4246 28.82964325 7.4
2013 9 7 14.3177 -91.3483 10.0 6.0
2013 9 6 20.7802 120.4617 10.0 6.3
2013 9 4 30.4344 139.8624 402.0 6.1
2013 9 2 -62.7421 -46.2301 10.0 6.1
2013 9 1 -7.3169 128.4493 212.0 6.0
2013 9 1 -7.5348 128.6268 10.0 6.5
2013 8 30 51.5723 -175.3662 29.0 6.2
2013 8 30 51.9504 -175.3710 7.0 6.2
2013 8 13 5.5784 -77.8343 6.0 6.0
2013 7 26 -58.0109 -23.9421 13.0 6.1
2013 7 21 34.5199 104.2457 10.0 6.5
2013 7 15 -60.6460 -24.9518 10.0 6.7
2013 7 7 -3.7704 154.0282 386.0 6.6
2013 7 4 -7.0075 155.6628 29.0 6.0
2013 6 13 -9.8605 107.2414 10.0 6.2
2013 6 5 -11.0575 166.2488 10.0 6.0
2013 5 24 52.2124 151.2860 664.5136108 6.7
2013 5 24 54.9101 153.7289 708.8847046 7.6
2013 5 23 -22.8050 -177.0606 10.0 6.7
2013 5 14 18.8222 145.4246 600.5840454 6.2
2013 4 21 29.9045 138.9215 403.2733154 6.2
2013 4 20 49.9339 157.6086 10.0 6.0
2013 4 20 30.4226 102.9146 10.0 6.4
2013 4 19 46.2275 151.3214 10.0 7.2
2013 4 16 28.2273 62.0766 10.0 7.0
2013 4 6 -3.1816 138.8201 10.0 6.5
2013 4 5 42.8278 131.0249 531.3173828 6.2
2013 3 19 -58.4990 -25.9385 10.0 6.1
2013 2 28 50.8008 158.0181 10.0 6.1
2013 2 22 -27.9777 -63.2009 582.2799072 6.2
2013 2 19 -17.3692 -173.3560 10.0 6.0
2013 2 14 67.5167 143.3060 10.0 6.1
2013 2 9 1.1196 -77.2193 134.8573608 6.9
2013 2 6 -10.7366 164.7971 10.0 6.5
2013 1 30 -28.0826 -70.6978 10.0 6.7
2013 1 5 55.2885 -135.2512 10.0 6.1
2012 12 29 35.7914 70.6376 184.07152 6.0
2012 12 29 38.7146 142.2846 10.0 6.1
2012 12 21 -14.0761 166.9142 401.72223 6.5
2012 12 14 31.0058 -119.9002 10.0 6.6
2012 12 11 0.5520 126.0237 102.27753 6.1
2012 12 10 -6.5991 129.9560 177.76495 7.0
2012 12 7 37.8103 143.7467 10.0 6.1
2012 12 7 37.9131 143.8634 10.0 6.6
2012 12 7 38.4433 143.6848 10.0 7.0
2012 12 4 60.9612 -150.9786 10.0 6.1
2012 12 2 -16.7517 166.8978 458.97552 6.1
2012 12 1 58.1771 -154.5280 10.0 6.1
2012 11 30 -18.0155 -175.3688 10.0 6.1
2012 11 28 -5.5992 131.1282 142.92943 6.6
2012 11 26 40.3120 90.2165 10.0 6.1
2012 11 22 -22.7690 -63.6479 523.37317 6.1
2012 11 16 49.3411 155.3632 10.0 6.8
2012 11 15 52.4027 173.4998 10.0 6.4
2012 11 15 18.1667 -100.8005 10.0 6.2
2012 11 14 -29.1243 -71.2311 45.713131 6.4
2012 11 12 57.7685 -142.9793 10.0 6.0
2012 11 12 -24.0488 178.8392 512.28656 6.0
2012 11 12 29.6763 138.0900 486.20251 6.2
2012 11 11 23.1913 96.0313 10.0 6.4
2012 11 11 22.6406 96.0150 10.0 6.0
2012 11 11 22.8455 96.0827 10.0 6.7
2012 11 10 -8.8066 -75.0309 105.57054 6.2
2012 11 7 13.9592 -91.8135 62.494656 7.2
2012 11 6 1.2362 122.1690 10.0 6.2
2012 11 5 37.8217 143.6359 10.0 6.3
2012 11 2 9.4449 126.2805 10.0 6.5
2012 11 1 -7.0221 106.9747 10.0 6.1
2012 10 30 52.0558 -132.0471 10.0 6.6
2012 10 28 52.3189 -132.7276 10.0 6.3
2012 10 28 52.4905 -132.2183 10.0 7.8
2012 10 8 -21.8417 -68.3293 115.96453 6.0
2012 9 30 1.9695 -76.2302 176.1855 6.9
